weights_index,architecture,flop,params,train_time10,train_acc10,valid_acc10,train_time50,train_acc50,valid_acc50,test_acc50,gpu_latency,rasp_latency,fpga_latency,mcu_latency
006-44,"Genotype(normal=[('sep_conv_5x5', 1), ('skip_connect', 0), ('sep_conv_5x5', 0), ('sep_conv_3x3', 1), ('avg_pool_3x3', 0), ('dil_conv_5x5', 3), ('max_pool_3x3', 3), ('avg_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('none', 1), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('avg_pool_3x3', 3), ('dil_conv_5x5', 0), ('skip_connect', 1), ('sep_conv_3x3', 0)], reduce_concat=range(2, 6))",484.242624,2.921878,0:19:13,76.17,81.79,1:36:38,88.516,92.82,92.81999744,26.86561389,208.04,316.42,449.08
006-45,"Genotype(normal=[('max_pool_3x3', 0), ('dil_conv_5x5', 1), ('dil_conv_3x3', 1), ('sep_conv_3x3', 2), ('sep_conv_3x3', 2), ('sep_conv_5x5', 0), ('skip_connect', 0), ('dil_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('none', 0), ('dil_conv_3x3', 1), ('sep_conv_5x5', 0), ('max_pool_3x3', 2), ('sep_conv_3x3', 2), ('avg_pool_3x3', 1), ('skip_connect', 1), ('dil_conv_5x5', 0)], reduce_concat=range(2, 6))",538.985664,3.29275,0:20:47,77.104,81.56,1:44:20,88.582,92.46,92.45999751,28.77645588,242.7,450.02,516.07
006-46,"Genotype(normal=[('max_pool_3x3', 0), ('dil_conv_3x3', 1), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 2), ('dil_conv_3x3', 3), ('sep_conv_5x5', 1), ('sep_conv_5x5', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('avg_pool_3x3', 1), ('max_pool_3x3', 1), ('sep_conv_5x5', 2), ('sep_conv_3x3', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 2), ('dil_conv_3x3', 3)], reduce_concat=range(2, 6))",484.933824,2.927278,0:19:17,77.364,81.86,1:36:57,87.67,92.84,92.83999713,26.99002185,292.34,472.82,506.82
006-47,"Genotype(normal=[('avg_pool_3x3', 1), ('max_pool_3x3', 0), ('sep_conv_3x3', 1), ('avg_pool_3x3', 0), ('sep_conv_5x5', 2), ('max_pool_3x3', 0), ('dil_conv_5x5', 3), ('skip_connect', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('sep_conv_5x5', 0), ('none', 1), ('sep_conv_5x5', 2), ('sep_conv_3x3', 2), ('none', 3), ('sep_conv_5x5', 0), ('dil_conv_5x5', 4)], reduce_concat=range(2, 6))",428.918976,2.649502,0:16:49,79.044,82.83,1:24:31,88.916,93.21,93.20999741,23.74347134,263.7,416.27,481.18
006-48,"Genotype(normal=[('sep_conv_5x5', 0), ('none', 1), ('dil_conv_5x5', 2), ('dil_conv_5x5', 1), ('dil_conv_3x3', 1), ('sep_conv_5x5', 2), ('sep_conv_5x5', 0), ('dil_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 0), ('dil_conv_5x5', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 2), ('dil_conv_5x5', 4), ('sep_conv_5x5', 1)], reduce_concat=range(2, 6))",600.889536,3.609406,0:23:56,69.816,74.57,1:59:36,84.266,90.48,90.47999756,32.73869929,268.83,474.56,505.33
006-49,"Genotype(normal=[('sep_conv_5x5', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 2), ('max_pool_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('max_pool_3x3', 2)], normal_concat=range(2, 6), reduce=[('none', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 0), ('none', 3), ('dil_conv_5x5', 0), ('dil_conv_3x3', 3)], reduce_concat=range(2, 6))",443.489472,2.63071,0:17:47,76.494,80.08,1:29:09,85.81,92.27,92.26999727,25.3710669,198.77,301.18,522.93
006-50,"Genotype(normal=[('sep_conv_5x5', 0), ('none', 1), ('avg_pool_3x3', 2), ('dil_conv_3x3', 1), ('none', 1), ('dil_conv_5x5', 2), ('skip_connect', 2), ('dil_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('none', 1), ('sep_conv_5x5', 2), ('sep_conv_5x5', 1), ('skip_connect', 2), ('max_pool_3x3', 0), ('dil_conv_3x3', 0), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",415.620288,2.529406,0:15:31,72.62,75.39,1:17:59,82.452,90.83,90.82999777,22.09194345,260.16,463.41,496.83
006-51,"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 2), ('avg_pool_3x3', 0), ('sep_conv_3x3', 0), ('avg_pool_3x3', 3), ('dil_conv_5x5', 1), ('avg_pool_3x3', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('dil_conv_5x5', 1), ('avg_pool_3x3', 1), ('sep_conv_5x5', 2), ('max_pool_3x3', 2), ('max_pool_3x3', 1), ('max_pool_3x3', 4), ('max_pool_3x3', 2)], reduce_concat=range(2, 6))",470.33568,2.854054,0:18:23,73.694,77.03,1:32:28,84.766,91.33,91.32999741,25.68271875,292.82,368.53,424.56
006-52,"Genotype(normal=[('dil_conv_5x5', 1), ('skip_connect', 0), ('skip_connect', 2), ('none', 1), ('max_pool_3x3', 0), ('skip_connect', 1), ('dil_conv_3x3', 0), ('dil_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('sep_conv_3x3', 1), ('dil_conv_3x3', 1), ('sep_conv_5x5', 2), ('sep_conv_3x3', 2), ('sep_conv_3x3', 0), ('sep_conv_3x3', 0), ('sep_conv_3x3', 4)], reduce_concat=range(2, 6))",370.968768,2.333062,0:12:48,79.85,82.61,1:04:17,90.86,93.45,93.44999736,18.79978447,240.5,459.73,425.26
006-53,"Genotype(normal=[('avg_pool_3x3', 0), ('none', 1), ('dil_conv_5x5', 2), ('sep_conv_5x5', 0), ('sep_conv_3x3', 0), ('skip_connect', 3), ('sep_conv_5x5', 0), ('dil_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('skip_connect', 1), ('sep_conv_5x5', 1), ('none', 0), ('sep_conv_3x3', 2), ('avg_pool_3x3', 0), ('dil_conv_5x5', 4), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",523.309248,3.198574,0:20:21,76.758,82.03,1:41:59,88.308,92.75,92.74999724,28.17705846,248.89,487.43,443.55
006-54,"Genotype(normal=[('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_5x5', 2), ('max_pool_3x3', 1), ('none', 0)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('none', 0), ('sep_conv_5x5', 2), ('dil_conv_5x5', 1), ('skip_connect', 0), ('sep_conv_3x3', 3), ('avg_pool_3x3', 4), ('sep_conv_5x5', 1)], reduce_concat=range(2, 6))",363.780288,2.256598,0:14:16,78.264,81.08,1:11:50,87.448,92.34,92.33999756,20.4013526,269.87,318.27,533.98
006-55,"Genotype(normal=[('dil_conv_5x5', 0), ('none', 1), ('none', 1), ('sep_conv_5x5', 0), ('skip_connect', 1), ('dil_conv_5x5', 3), ('dil_conv_5x5', 3), ('avg_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('none', 0), ('dil_conv_5x5', 0), ('dil_conv_5x5', 2), ('max_pool_3x3', 1), ('sep_conv_3x3', 2), ('dil_conv_5x5', 4), ('max_pool_3x3', 2)], reduce_concat=range(2, 6))",424.108224,2.542582,0:15:58,75.904,80.49,1:20:06,88.436,92.35,92.34999756,22.83698254,297.83,397.91,477.72
006-56,"Genotype(normal=[('avg_pool_3x3', 0), ('skip_connect', 1), ('dil_conv_3x3', 2), ('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('dil_conv_5x5', 3), ('sep_conv_5x5', 4), ('max_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_5x5', 0), ('none', 1), ('skip_connect', 1), ('max_pool_3x3', 2), ('max_pool_3x3', 4), ('max_pool_3x3', 0)], reduce_concat=range(2, 6))",411.611328,2.456398,0:16:05,78.03,80.25,1:20:48,88.11,92.56,92.5599975,22.9473578,263.37,426.36,501.28
006-57,"Genotype(normal=[('dil_conv_3x3', 0), ('skip_connect', 1), ('none', 2), ('skip_connect', 1), ('dil_conv_5x5', 3), ('skip_connect', 1), ('sep_conv_5x5', 4), ('dil_conv_3x3', 2)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 0), ('avg_pool_3x3', 2), ('max_pool_3x3', 3), ('avg_pool_3x3', 0), ('max_pool_3x3', 3), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",400.773312,2.396998,0:14:15,76.754,81.35,1:11:34,89.166,92.3,92.29999761,20.69791055,246.41,351.61,547.03
006-58,"Genotype(normal=[('sep_conv_5x5', 0), ('max_pool_3x3', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 2), ('avg_pool_3x3', 1), ('sep_conv_3x3', 3), ('max_pool_3x3', 1), ('dil_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('sep_conv_5x5', 1), ('max_pool_3x3', 1), ('avg_pool_3x3', 2), ('sep_conv_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_3x3', 3), ('dil_conv_5x5', 2)], reduce_concat=range(2, 6))",562.099392,3.402478,0:22:24,69.94,72.78,1:52:30,84.236,90.75,90.74999741,31.59662356,260.77,441.79,458.74
006-59,"Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('sep_conv_3x3', 1), ('dil_conv_3x3', 0), ('dil_conv_5x5', 0), ('avg_pool_3x3', 2), ('dil_conv_5x5', 3), ('dil_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('max_pool_3x3', 0), ('sep_conv_5x5', 2), ('sep_conv_3x3', 0), ('sep_conv_5x5', 0), ('max_pool_3x3', 3), ('sep_conv_5x5', 2), ('sep_conv_5x5', 1)], reduce_concat=range(2, 6))",489.578688,3.039166,0:18:21,77.922,83.42,1:32:09,89.516,92.78,92.77999746,25.56690264,273.25,495.61,521.69
006-60,"Genotype(normal=[('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('none', 2), ('avg_pool_3x3', 0), ('sep_conv_5x5', 3), ('avg_pool_3x3', 1), ('avg_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('none', 0), ('sep_conv_3x3', 0), ('dil_conv_5x5', 2), ('dil_conv_3x3', 3), ('dil_conv_3x3', 2), ('sep_conv_5x5', 2), ('dil_conv_5x5', 0)], reduce_concat=range(2, 6))",367.89984,2.250982,0:14:46,76.588,83.37,1:14:15,87.34,92.07,92.06999744,21.00902863,186.54,400.95,401.08
006-61,"Genotype(normal=[('dil_conv_5x5', 1), ('sep_conv_3x3', 0), ('max_pool_3x3', 2), ('dil_conv_3x3', 0), ('skip_connect', 3), ('sep_conv_3x3', 0), ('sep_conv_3x3', 3), ('skip_connect', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('max_pool_3x3', 1), ('avg_pool_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_3x3', 2), ('dil_conv_5x5', 0), ('dil_conv_5x5', 0), ('sep_conv_3x3', 4)], reduce_concat=range(2, 6))",491.292864,3.038734,0:17:57,73.184,78.92,1:30:07,84.178,90.69,90.68999762,25.27852049,294.29,414.57,424.56
006-62,"Genotype(normal=[('sep_conv_5x5', 1), ('none', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('sep_conv_5x5', 3), ('sep_conv_5x5', 2), ('sep_conv_3x3', 1), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_3x3', 1), ('dil_conv_3x3', 2), ('avg_pool_3x3', 1), ('dil_conv_3x3', 0), ('sep_conv_5x5', 2)], reduce_concat=range(2, 6))",526.129344,3.191446,0:20:25,54.766,57.02,1:42:34,68.93,82.92,82.91999771,28.95133824,287.68,499.41,541.28
006-63,"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_3x3', 2), ('skip_connect', 0), ('sep_conv_5x5', 1), ('sep_conv_5x5', 2), ('skip_connect', 2), ('dil_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 1), ('skip_connect', 2), ('avg_pool_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 3), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",522.756288,3.16315,0:19:22,74.096,78.81,1:37:13,87.874,91.99,91.98999752,27.32936873,237.66,307.26,414.74
006-64,"Genotype(normal=[('dil_conv_3x3', 0), ('none', 1), ('none', 0), ('max_pool_3x3', 2), ('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 0), ('sep_conv_5x5', 2), ('sep_conv_3x3', 3), ('max_pool_3x3', 0), ('max_pool_3x3', 0), ('skip_connect', 2)], reduce_concat=range(2, 6))",302.954688,1.850086,0:11:32,76.736,76.96,0:58:09,84.792,91.43,91.42999764,17.2447,212.36,399.83,425.29
006-65,"Genotype(normal=[('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_5x5', 0), ('none', 1), ('max_pool_3x3', 3), ('max_pool_3x3', 2), ('skip_connect', 2), ('dil_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('none', 1), ('dil_conv_5x5', 2), ('max_pool_3x3', 1), ('dil_conv_5x5', 2), ('skip_connect', 3), ('sep_conv_3x3', 1), ('sep_conv_3x3', 3)], reduce_concat=range(2, 6))",355.87296,2.191582,0:12:36,77.282,78.94,1:03:27,86.838,91.99,91.98999757,18.59715486,163.99,457.52,541.15
006-66,"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_3x3', 0), ('none', 1), ('sep_conv_3x3', 0), ('sep_conv_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 0), ('sep_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('skip_connect', 1), ('skip_connect', 2), ('none', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 3), ('avg_pool_3x3', 2), ('sep_conv_3x3', 4)], reduce_concat=range(2, 6))",472.326336,2.892502,0:17:37,79.218,82.87,1:28:26,90.008,93.43,93.42999767,24.48479686,159.88,494.94,502.64
006-67,"Genotype(normal=[('skip_connect', 0), ('sep_conv_5x5', 1), ('skip_connect', 2), ('sep_conv_3x3', 0), ('sep_conv_3x3', 3), ('dil_conv_5x5', 0), ('dil_conv_5x5', 3), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('sep_conv_3x3', 1), ('max_pool_3x3', 2), ('sep_conv_5x5', 0), ('sep_conv_3x3', 3), ('max_pool_3x3', 2), ('sep_conv_5x5', 3), ('dil_conv_3x3', 2)], reduce_concat=range(2, 6))",577.361088,3.561022,0:21:26,77.076,80.75,1:47:31,90.278,93.19,93.18999756,29.82041769,230.45,448.55,510.66
006-68,"Genotype(normal=[('none', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 0), ('avg_pool_3x3', 3), ('sep_conv_5x5', 4), ('sep_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('sep_conv_3x3', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('avg_pool_3x3', 1), ('sep_conv_3x3', 3), ('sep_conv_5x5', 2), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",519.438528,3.194254,0:20:13,75.476,79.59,1:41:38,86.76,92.39,92.38999747,28.11692152,162.04,342.64,500.55
006-69,"Genotype(normal=[('sep_conv_5x5', 0), ('max_pool_3x3', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 0), ('skip_connect', 2), ('sep_conv_5x5', 3), ('skip_connect', 4), ('max_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_5x5', 1), ('sep_conv_3x3', 0), ('skip_connect', 1), ('sep_conv_5x5', 0), ('max_pool_3x3', 3), ('none', 4)], reduce_concat=range(2, 6))",535.280832,3.213046,0:20:53,72.916,78.11,1:44:44,86.724,92.1,92.09999752,29.95013266,255.98,447.14,445.58
006-70,"Genotype(normal=[('skip_connect', 1), ('sep_conv_3x3', 0), ('avg_pool_3x3', 0), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('skip_connect', 2), ('dil_conv_5x5', 1), ('avg_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('none', 0), ('sep_conv_3x3', 0), ('sep_conv_5x5', 1), ('dil_conv_5x5', 1), ('dil_conv_3x3', 2), ('avg_pool_3x3', 3), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",418.606272,2.588158,0:15:40,78.664,78.95,1:18:42,90.374,93.38,93.3799972,22.10651302,170.8,488.78,493.5
006-71,"Genotype(normal=[('none', 0), ('none', 1), ('skip_connect', 1), ('dil_conv_3x3', 2), ('skip_connect', 1), ('sep_conv_5x5', 0), ('dil_conv_3x3', 0), ('sep_conv_3x3', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 2), ('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('sep_conv_5x5', 2), ('avg_pool_3x3', 0), ('sep_conv_5x5', 1)], reduce_concat=range(2, 6))",450.926784,2.805238,0:16:23,78.156,78.87,1:22:08,90.936,92.85,92.84999747,23.14505072,245.46,425.93,439.19
006-72,"Genotype(normal=[('skip_connect', 0), ('none', 1), ('skip_connect', 0), ('none', 1), ('sep_conv_3x3', 1), ('sep_conv_3x3', 3), ('dil_conv_5x5', 0), ('dil_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('dil_conv_5x5', 1), ('sep_conv_3x3', 2), ('dil_conv_5x5', 0), ('dil_conv_3x3', 1), ('avg_pool_3x3', 2), ('dil_conv_3x3', 1), ('skip_connect', 0)], reduce_concat=range(2, 6))",442.853568,2.732878,0:16:12,79.612,81.8,1:21:18,91.072,93.31,93.30999773,22.91074052,157.32,369.75,488.41
006-73,"Genotype(normal=[('sep_conv_3x3', 0), ('max_pool_3x3', 1), ('sep_conv_3x3', 1), ('none', 2), ('sep_conv_3x3', 2), ('sep_conv_3x3', 1), ('sep_conv_3x3', 2), ('sep_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('none', 0), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('skip_connect', 3), ('sep_conv_5x5', 4), ('dil_conv_3x3', 2)], reduce_concat=range(2, 6))",610.123968,3.754342,0:23:25,67.998,75.52,1:57:29,83.548,90.56,90.5599974,32.34893193,271.74,407.96,539.66
006-74,"Genotype(normal=[('sep_conv_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_3x3', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 1), ('skip_connect', 3), ('dil_conv_5x5', 0), ('skip_connect', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('none', 0), ('sep_conv_3x3', 2), ('sep_conv_3x3', 1), ('dil_conv_5x5', 3), ('max_pool_3x3', 0), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0)], reduce_concat=range(2, 6))",445.203648,2.756206,0:16:18,76.78,79.87,1:21:48,87.272,92.23,92.22999752,23.44139304,259.22,441.29,414.45
006-75,"Genotype(normal=[('sep_conv_5x5', 1), ('none', 0), ('max_pool_3x3', 2), ('skip_connect', 1), ('dil_conv_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_5x5', 4), ('sep_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('max_pool_3x3', 1), ('dil_conv_5x5', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 2), ('sep_conv_3x3', 0), ('avg_pool_3x3', 4), ('avg_pool_3x3', 3)], reduce_concat=range(2, 6))",522.949824,3.13075,0:20:11,69.194,74.39,1:41:20,84.838,90.33,90.32999727,28.63282857,159.73,330.87,402.7
006-76,"Genotype(normal=[('dil_conv_5x5', 0), ('none', 1), ('skip_connect', 1), ('avg_pool_3x3', 2), ('avg_pool_3x3', 0), ('skip_connect', 3), ('max_pool_3x3', 3), ('avg_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('dil_conv_3x3', 0), ('sep_conv_3x3', 1), ('avg_pool_3x3', 0), ('skip_connect', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 1), ('max_pool_3x3', 3)], reduce_concat=range(2, 6))",285.868224,1.742086,0:10:53,72.334,77.24,0:54:44,84.382,90.22,90.21999738,16.10775485,298.24,486.83,512.73
006-77,"Genotype(normal=[('max_pool_3x3', 1), ('avg_pool_3x3', 0), ('sep_conv_3x3', 2), ('dil_conv_3x3', 1), ('dil_conv_5x5', 3), ('dil_conv_5x5', 2), ('sep_conv_5x5', 4), ('dil_conv_3x3', 2)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('none', 1), ('sep_conv_3x3', 0), ('sep_conv_5x5', 1), ('max_pool_3x3', 3), ('avg_pool_3x3', 1), ('dil_conv_3x3', 4), ('skip_connect', 2)], reduce_concat=range(2, 6))",506.996928,3.08107,0:19:42,72.442,77.75,1:38:52,81.74,90.67,90.66999749,27.33811769,274.7,397.26,510.35
006-78,"Genotype(normal=[('sep_conv_5x5', 1), ('avg_pool_3x3', 0), ('sep_conv_3x3', 2), ('avg_pool_3x3', 1), ('sep_conv_3x3', 2), ('avg_pool_3x3', 3), ('dil_conv_5x5', 2), ('skip_connect', 1)], normal_concat=range(2, 6), reduce=[('none', 1), ('none', 0), ('max_pool_3x3', 0), ('avg_pool_3x3', 2), ('dil_conv_3x3', 2), ('max_pool_3x3', 0), ('sep_conv_5x5', 3), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",466.87968,2.822302,0:18:04,73.362,76.57,1:30:49,86.018,91.78,91.77999738,25.34601345,203.84,357,465.82
006-79,"Genotype(normal=[('dil_conv_5x5', 0), ('none', 1), ('dil_conv_3x3', 1), ('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('skip_connect', 1), ('skip_connect', 2), ('dil_conv_5x5', 0)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 1), ('sep_conv_3x3', 2), ('sep_conv_5x5', 3), ('sep_conv_3x3', 0), ('sep_conv_5x5', 0), ('max_pool_3x3', 3)], reduce_concat=range(2, 6))",458.944704,2.814958,0:16:37,77.466,80.15,1:23:24,89.764,92.56,92.55999771,23.77926064,276.17,412.49,518.79
006-80,"Genotype(normal=[('skip_connect', 1), ('none', 0), ('sep_conv_5x5', 2), ('dil_conv_3x3', 0), ('dil_conv_3x3', 3), ('sep_conv_3x3', 0), ('avg_pool_3x3', 4), ('sep_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('dil_conv_3x3', 0), ('max_pool_3x3', 2), ('dil_conv_5x5', 1), ('avg_pool_3x3', 1), ('dil_conv_3x3', 3), ('skip_connect', 4), ('dil_conv_5x5', 0)], reduce_concat=range(2, 6))",494.859456,3.03463,0:18:33,73.906,77.8,1:33:11,87.884,92.06,92.05999753,25.91864209,250.96,423.3,537.79
006-81,"Genotype(normal=[('skip_connect', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 2), ('max_pool_3x3', 0), ('max_pool_3x3', 0), ('sep_conv_3x3', 2), ('sep_conv_3x3', 3), ('dil_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('sep_conv_5x5', 1), ('dil_conv_5x5', 0), ('skip_connect', 2), ('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 3), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",425.048256,2.595502,0:16:15,79.26,82.3,1:21:42,89.432,93.06,93.05999736,23.16442289,225.36,494.33,483.47
006-82,"Genotype(normal=[('dil_conv_5x5', 1), ('none', 0), ('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('dil_conv_3x3', 0), ('avg_pool_3x3', 2), ('sep_conv_3x3', 2), ('avg_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('none', 0), ('sep_conv_3x3', 1), ('dil_conv_3x3', 2), ('dil_conv_5x5', 3), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('sep_conv_3x3', 3)], reduce_concat=range(2, 6))",407.8512,2.52379,0:15:30,72.658,76.65,1:18:01,83.466,90.35,90.34999772,21.86388025,254.09,324.8,506.06
006-83,"Genotype(normal=[('dil_conv_3x3', 1), ('none', 0), ('avg_pool_3x3', 2), ('skip_connect', 1), ('skip_connect', 0), ('dil_conv_3x3', 1), ('avg_pool_3x3', 4), ('dil_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('none', 0), ('sep_conv_5x5', 2), ('dil_conv_5x5', 1), ('skip_connect', 1), ('avg_pool_3x3', 3), ('sep_conv_5x5', 3), ('skip_connect', 2)], reduce_concat=range(2, 6))",339.367104,2.09503,0:12:14,77.496,84.17,1:01:30,89.504,92.47,92.46999756,17.43981814,288.19,382.24,462.64
006-84,"Genotype(normal=[('dil_conv_5x5', 0), ('none', 1), ('sep_conv_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_3x3', 2), ('max_pool_3x3', 1), ('sep_conv_3x3', 3), ('skip_connect', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('none', 1), ('skip_connect', 1), ('dil_conv_3x3', 2), ('sep_conv_3x3', 3), ('max_pool_3x3', 2), ('dil_conv_5x5', 0), ('skip_connect', 1)], reduce_concat=range(2, 6))",467.598528,2.875654,0:17:38,75.704,80.67,1:28:35,88.104,92.31,92.30999718,24.72969522,194.1,474.3,414.53
006-85,"Genotype(normal=[('max_pool_3x3', 1), ('none', 0), ('dil_conv_5x5', 1), ('sep_conv_5x5', 0), ('skip_connect', 3), ('dil_conv_5x5', 0), ('dil_conv_3x3', 2), ('avg_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('dil_conv_5x5', 0), ('skip_connect', 0), ('dil_conv_5x5', 1), ('sep_conv_3x3', 0), ('avg_pool_3x3', 3), ('skip_connect', 4), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",423.278784,2.569582,0:16:11,72.536,78.22,1:21:17,84.13,90.49,90.48999716,23.12643161,172.31,434.69,489.01
